id,rent,address,educationIndex
17079311,601.0202088452088,"1904/7 Siddeley Street DOCKLANDS,VIC 3008",3.748299792634
17078784,170.0,"4502/7 Riverside Quay SOUTHBANK,VIC 3006",3.8803956494263154
14086539,109.0,"14 David Street RICHMOND,VIC 3121",3.708985719866474
17041281,615.0,"9/53 Balaclava Road ST KILDA EAST,VIC 3183",3.9417076040275365
17009574,650.0,"1/60 Deakin Street ESSENDON,VIC 3040",3.606839512825093
17008307,900.0,"UNIT 505/31 MALCOLM STREET SOUTH YARRA,VIC 3141",3.8270057230182797
16996798,800.0,"2/50 Paxton St MALVERN EAST,VIC 3145",3.719710035422298
16975876,630.0,"324/49 McLister Street SPOTSWOOD,VIC 3015",3.6006897237074824
16975849,635.0,"217/49 McLister Street SPOTSWOOD,VIC 3015",3.599609314829487
15332982,730.0,"110/1 Danks Street West PORT MELBOURNE,VIC 3207",3.6944081007950835
16962324,1190.0,"101/1331 High Street MALVERN,VIC 3144",3.80927167033623
16951617,473.0,"23/142-152 Townsend Road ST ALBANS PARK,VIC 3219",3.238052257316256
16951616,473.0,"5/142-152 Townsend Road ST ALBANS PARK,VIC 3219",3.270541761495554
16949188,725.0,"72 Orrong Road ELSTERNWICK,VIC 3185",3.8349869607169067
16940024,460.0,"12/22 Protea Street CARRUM DOWNS,VIC 3201",3.560062393562192
16919272,550.0,"8/380 Inkerman Street ST KILDA,VIC 3182",3.531390668007557
16699054,630.0,"32 Kokaribb Road CARNEGIE,VIC 3163",3.5922831154153467
16672246,601.0202088452088,"1203/57 City Road SOUTHBANK,VIC 3006",3.8714974828765905
16668377,790.0,"14/70 Canterbury Road TOORAK,VIC 3142",3.710115353967892
16352686,356.0,"1/96 Gisborne Road BACCHUS MARSH,VIC 3340",3.50884945387539
13458614,350.0,"325 Nepean Highway FRANKSTON,VIC 3199",3.647465867994888
11447599,800.0,"2910/241 City Road SOUTHBANK,VIC 3006",3.9338104072557893
17207148,600.0,"5/36 Westfield Drive DONCASTER,VIC 3108",3.591198921035889
17205531,620.0,"2212/633 Little Lonsdale Street MELBOURNE,VIC 3000",3.7888783455572734
17204548,685.0,"LG06/8 Olive York Way BRUNSWICK WEST,VIC 3055",3.459914039871981
17204353,575.0,"103/125 Francis Street YARRAVILLE,VIC 3013",3.537033996722914
15885163,550.0,"115/196 St Kilda Road ST KILDA,VIC 3182",3.5778596480522205
17204041,550.0,"5/107 Whittens Lane DONCASTER,VIC 3108",3.5771486117888625
16630700,750.0,"1606/605 St Kilda Road MELBOURNE,VIC 3004",3.610936037334903
16444632,375.0,"4/38 Backhaus Avenue SUNBURY,VIC 3429",3.342619842427067
17196197,700.0,"6507D/648 Lonsdale St MELBOURNE,VIC 3000",3.789646344729264
17115122,550.0,"1011/135 A'Beckett Street MELBOURNE,VIC 3000",3.7805855627968814
16176051,620.0,"209/96 Charles Street FITZROY,VIC 3065",3.678062019913534
17200100,620.0,"1302/1 Joseph Road FOOTSCRAY,VIC 3011",3.4040107340003933
17198833,900.0,"903/665 Chapel Street SOUTH YARRA,VIC 3141",3.826665547337023
17198073,500.0,"7/170 Albion Street BRUNSWICK,VIC 3056",3.5620283706446587
15427506,510.0,"2708/568 Collins Street MELBOURNE,VIC 3000",3.83723543388541
17195875,600.0,"4/210 Albion Street BRUNSWICK,VIC 3056",3.5166153973784295
17193022,995.0,"2802/63 La Trobe Street MELBOURNE,VIC 3000",3.839090662565617
17192889,550.0,"9/844 Malvern Road ARMADALE,VIC 3143",3.7852378068008052
16548587,700.0,"4/57 Aileen Avenue CAULFIELD SOUTH,VIC 3162",3.618222693051293
17190889,470.0,"1/45 Pine Crescent BORONIA,VIC 3155",3.6864771189969643
17187896,610.0,"1203/2 Hallenstein Street FOOTSCRAY,VIC 3011",3.505894372674654
16266864,550.0,"A/13 Parker Street PASCOE VALE,VIC 3044",3.5335395351536096
17185295,500.0,"311/96 Albert St BRUNSWICK EAST,VIC 3057",3.587968875372351
17183721,410.0,"7/2A Spring Street PRAHRAN,VIC 3181",3.570583719948293
17182728,570.0,"3/46 Locksley Road IVANHOE,VIC 3079",3.551771285195592
17182376,625.0,"201/453 Burke Road GLEN IRIS,VIC 3146",3.6957155475296326
17179219,420.0,"1/5 Second Avenue HOPPERS CROSSING,VIC 3029",3.4188825268385026
17179104,580.0,"1708/442 Elizabeth Street MELBOURNE,VIC 3000",3.75313776909445
16784272,620.0,"1806/260 Spencer Street MELBOURNE,VIC 3000",3.751355775003524
17173998,580.0,"201/15-21 Harrow Street BOX HILL,VIC 3128",3.5883670534721777
17173719,610.0,"1302/2 Hallenstein Street FOOTSCRAY,VIC 3011",3.5085998448032463
16190465,1100.0,"3001/60 Kavanagh Street SOUTHBANK,VIC 3006",3.890461135589819
16590137,840.0,"225/2 John Street MALVERN EAST,VIC 3145",3.5879811149871124
17170140,895.0,"A909/627 Victoria Street ABBOTSFORD,VIC 3067",3.6702782997573307
16089248,730.0,"711/8 Pearl River Road DOCKLANDS,VIC 3008",3.6614169286416294
17169310,795.0,"A914/627 Victoria Street ABBOTSFORD,VIC 3067",3.689263872504685
17169266,775.0,"B620/631 Victoria Street ABBOTSFORD,VIC 3067",3.6478976510784364
17169208,750.0,"B611/631 Victoria Street ABBOTSFORD,VIC 3067",3.7181461238780376
17165111,620.0,"705/301 King St MELBOURNE,VIC 3000",3.807429204983804
17164308,600.0,"1403/2 Hallenstein FOOTSCRAY,VIC 3011",3.503056394304755
17158978,630.0,"3605/260 Spencer Street MELBOURNE,VIC 3000",3.791534158674467
17157293,540.0,"202/140 Dudley St WEST MELBOURNE,VIC 3003",3.803961795949974
17157065,595.0,"919/259 Normanby Road SOUTH MELBOURNE,VIC 3205",3.9257728934156377
16302218,595.0,"1109/5 Joseph Road FOOTSCRAY,VIC 3011",3.4340322882836327
17154136,688.0,"103/35 Victoria Street FOOTSCRAY,VIC 3011",3.6028061087083305
17153651,590.0,"701/2 Hallenstein Street FOOTSCRAY,VIC 3011",3.4983403664108197
17153578,650.0,"310/151 Princes Street CARLTON,VIC 3053",3.581915951775592
17152599,599.0,"1002/1 Joseph Road FOOTSCRAY,VIC 3011",3.397227764977716
17148930,775.0,"1206/483 Swanston Street MELBOURNE,VIC 3000",3.8090627595836644
16343020,595.0,"1001/8 Hallenstein Street FOOTSCRAY,VIC 3011",3.4865419740935164
17142643,575.0,"101/50 Victoria St BRUNSWICK EAST,VIC 3057",3.6540936062969855
15074825,600.0,"V803(Tower 4)/5 Joseph Road FOOTSCRAY,VIC 3011",3.431073026941922
17142540,580.0,"410/1 Joseph Road FOOTSCRAY,VIC 3011",3.4052453234541793
17140322,675.0,"2905E/42 Balston St SOUTHBANK,VIC 3006",3.9548144593955943
17120283,700.0,"6910/138 Spencer Street MELBOURNE,VIC 3000",3.731263073094711
17109260,595.0,"702/1 Joseph Road FOOTSCRAY,VIC 3011",3.3981103105567803
17088011,1200.0,"608/10 Wominjeka Walk WEST MELBOURNE,VIC 3003",3.787339047346652
17025480,575.0,"307/6 St Kilda Rd ST KILDA,VIC 3182",3.5605416733087
17008754,575.0,"3207S/241 Harbour Esplanade DOCKLANDS,VIC 3008",3.6909880467273357
16766701,601.0202088452088,"3208C/633 Lonsdale Street MELBOURNE,VIC 3004",3.7631493405148824
16402906,323.0,"Dearing Avenue CRANBOURNE,VIC 3977",3.585262379156198
16493022,500.0,"4/1 Coane Street OAKLEIGH EAST,VIC 3166",3.4132379700608313
17207483,550.0,"7/51-53 Talford Street DONCASTER EAST,VIC 3109",3.441539808125805
17207329,725.0,"4/142 Booran Road GLEN HUNTLY,VIC 3163",3.5640134969472905
17207202,1200.0,"203/368 Auburn Road HAWTHORN,VIC 3122",3.7240575161632172
17206995,550.0,"9/57 Westbury St ST KILDA EAST,VIC 3183",3.7642584086398894
17206901,430.0,"8/63 Hawksburn Road SOUTH YARRA,VIC 3141",3.6960283680987533
17206870,625.0,"114/29 Loranne Street BENTLEIGH,VIC 3204",3.6452783561544577
16402814,800.0,"201A/2 Mansard Lane COLLINGWOOD,VIC 3066",3.5958278001185318
17206662,600.0,"4/590 Neerim Rd HUGHESDALE,VIC 3166",3.570964323648523
17206584,415.0,"4/265 Rossmoyne Street THORNBURY,VIC 3071",3.5778420274067475
17206419,500.0,"12/4 The Avenue WINDSOR,VIC 3181",3.6324234505820843
17206207,520.0,"11/5 Wattle Avenue GLEN HUNTLY,VIC 3163",3.5459388842693347
17206132,495.0,"16/174 Peel Street WINDSOR,VIC 3181",3.6523555114992448
17206016,675.0,"106/19 Judd St RICHMOND,VIC 3121",3.83861907853857
17205771,410.0,"17/91 Ormond Road ELWOOD,VIC 3184",3.6204013245808078
17205722,690.0,"102/319A Neerim Road CARNEGIE,VIC 3163",3.57474340617972
17205706,550.0,"607/611 Sydney Road BRUNSWICK,VIC 3056",3.514099820993339
17205584,645.0,"7/22 The Esplanade ST KILDA,VIC 3182",3.512013205179168
17205291,375.0,"9/21 Chusan Street BALACLAVA,VIC 3183",3.8007654813006084
17205262,770.0,"804/466-482 Smith Street COLLINGWOOD,VIC 3066",3.628045954662878
16339309,580.0,"106/107 Cambridge Street COLLINGWOOD,VIC 3066",3.648307409172366
17204965,480.0,"3/125 Arthur Street FAIRFIELD,VIC 3078",3.5889024097091786
17204930,560.0,"208/5 Elgar Court DONCASTER,VIC 3108",3.577788264548616
17204875,550.0,"2/75 Park Street ST KILDA WEST,VIC 3182",3.5464378325327193
17204869,800.0,"23/449 St Kilda Road MELBOURNE,VIC 3004",3.713153789874859
17204845,675.0,"19/15 Liardet Street PORT MELBOURNE,VIC 3207",3.7247574371762355
17204664,625.0,"4/67 Easey Street COLLINGWOOD,VIC 3066",3.6282241147370162
17204427,1100.0,"54/1 Domville Avenue HAWTHORN,VIC 3122",3.752091734456412
16520855,550.0,"B304/460 Victoria Street BRUNSWICK,VIC 3056",3.499423793945467
17204331,685.0,"19/137 McKean Street FITZROY NORTH,VIC 3068",3.620133001048158
14989096,630.0,"207/17-19 Loranne Street BENTLEIGH,VIC 3204",3.7399554049123855
17204314,780.0,"3/152 Power Street HAWTHORN,VIC 3122",3.815706915321649
15975970,650.0,"1212/15-31 Batman Street WEST MELBOURNE,VIC 3003",3.815373516366454
17204010,550.0,"117/232-242 Rouse Street PORT MELBOURNE,VIC 3207",3.8769010412322213
17203937,720.0,"4/9 Billson Street BRIGHTON EAST,VIC 3187",3.688225936555918
17203788,601.0202088452088,"Level 1, 12/9 Martin Street HEIDELBERG,VIC 3084",3.5981132938640004
17203638,420.0,"108/7 Brighton Road ST KILDA,VIC 3182",3.7391621987380166
17203631,525.0,"808/422 Collins Street MELBOURNE,VIC 3000",3.7027277147177142
17203241,850.0,"1/10 Hall Street MCKINNON,VIC 3204",3.546334445307961
17203146,630.0,"402 & 403/63 Atherton Road OAKLEIGH,VIC 3166",3.5831501448460026
17203145,320.0,"2/168 Mason Street NEWPORT,VIC 3015",3.6330775576218315
17202896,895.0,"401Q/27 Claremont Street SOUTH YARRA,VIC 3141",3.759018137179272
17202825,620.0,"33/1 St David Street FITZROY,VIC 3065",3.6884980058089756
17202820,400.0,"10/6 Westbeach Road ST KILDA WEST,VIC 3182",3.5660972769873416
17202761,600.0,"205/2055 Malvern Road MALVERN EAST,VIC 3145",3.661510271748461
17202699,470.0,"10/23-25 Derby Street NORTHCOTE,VIC 3070",3.638061391652892
17202542,720.0,"506/6 Percy Place PRAHRAN,VIC 3181",3.6200431449870014
17202537,670.0,"401/3-5 Union Street BRUNSWICK,VIC 3056",3.4654779893362946
17202400,730.0,"2/125 Bell Street IVANHOE,VIC 3079",3.537155858719637
17202255,595.0,"8/197 Inkerman Street ST KILDA,VIC 3182",3.668185911904456
17202254,550.0,"2/585 Whitehorse Road SURREY HILLS,VIC 3127",3.8235717271006746
17202219,515.0,"3/4 Burns Street ELWOOD,VIC 3184",3.6963091515517794
17202090,340.0,"2/333 BEECHWORTH ROAD WODONGA,VIC 3690",3.379428662730747
16366690,535.0,"516/35 Malcolm Street SOUTH YARRA,VIC 3141",3.816518177658294
17201829,145.0,"509A/60 Dorcas Street SOUTHBANK,VIC 3006",3.7788346855339867
17201676,775.0,"403B/56 Dorcas St SOUTHBANK,VIC 3006",3.787827397318557
17201612,550.0,"5/35 McArthur St MALVERN,VIC 3144",3.81150648606687
17201409,450.0,"5/84 Grey St EAST MELBOURNE,VIC 3002",3.698330746071803
17201306,660.0,"109/26-28 Broadway ELWOOD,VIC 3184",3.709118862002171
15230553,500.0,"322/23 Batman Street WEST MELBOURNE,VIC 3003",3.773300269585236
17201268,520.0,"1307/1 Joseph Road FOOTSCRAY,VIC 3011",3.3989046236177543
17200998,480.0,"321/4 Acacia Place ABBOTSFORD,VIC 3067",3.676323261164324
17200875,545.0,"6/38 Holyrood Street HAMPTON,VIC 3188",3.8323655934884355
17200846,380.0,"12/19 Emily Street CARNEGIE,VIC 3163",3.55686233005269
17200729,475.0,"8/81 Morang Road HAWTHORN,VIC 3122",3.8309544893149314
17200715,600.0,"2/21 Glen Huntly Road ELWOOD,VIC 3184",3.6391817611082073
17200433,500.0,"5/43 Dalgety Street ST KILDA,VIC 3182",3.605715578785285
17200197,550.0,"7/24 Fitzgerald Street SOUTH YARRA,VIC 3141",3.706460882011271
17199848,620.0,"1/7 Hennessy Street Street CHADSTONE,VIC 3148",3.578072833838283
15110329,350.0,"11/6 Garnet Street BRUNSWICK,VIC 3056",3.544191387562976
17198323,500.0,"409/10 Burnley Street RICHMOND,VIC 3121",3.715940400627174
17199819,550.0,"11/352 Canterbury Road ST KILDA,VIC 3182",3.5882493543481004
17199818,550.0,"613/70 Batesford Road CHADSTONE,VIC 3148",3.659903228246974
17199776,601.0202088452088,"6A and 6B / 312-320 Moorabool Street GEELONG,VIC 3220",3.6330584402263155
17199756,650.0,"1104/16 Pentridge Boulevard COBURG,VIC 3058",3.5959260242396707
17199692,650.0,"1007/16 Pentridge Boulevard COBURG,VIC 3058",3.6246543616643985
17199585,650.0,"1308/16 Pentridge Boulevard COBURG,VIC 3058",3.624334674766481
17199538,465.0,"4/19 Wattle Avenue GLEN HUNTLY,VIC 3163",3.5570329190683116
17199446,575.0,"1/10-12 Woorayl Street CARNEGIE,VIC 3163",3.6136705864414935
17199444,595.0,"G03/41 Walpole Street KEW,VIC 3101",4.0626943864848695
17199153,550.0,"G05/99 Nott Street PORT MELBOURNE,VIC 3207",3.893347500268365
17199095,480.0,"4/34 Olive Grove MENTONE,VIC 3194",3.636544783431733
17198873,680.0,"14/17 Kingsley Crescent MONT ALBERT,VIC 3127",3.6886125881551015
17198658,580.0,"30/32 Queens Road MELBOURNE,VIC 3004",3.675927652398204
15678705,430.0,"208/2-8 Murray Street CLAYTON,VIC 3168",3.4599825238416515
17198555,725.0,"5/2b Hawsleigh Avenue BALACLAVA,VIC 3183",3.8164100747281973
17198510,880.0,"6/287 Bank Street SOUTH MELBOURNE,VIC 3205",3.7640798263449557
17198264,1050.0,"46/333 Coventry Street SOUTH MELBOURNE,VIC 3205",3.7347835868564303
17198131,620.0,"3/18 Riversdale Road HAWTHORN,VIC 3122",3.8313936368224404
17197777,601.0202088452088,"1708/450 St Kilda Road MELBOURNE,VIC 3004",3.767090860990505
17197776,640.0,"2010/628 Flinders Street DOCKLANDS,VIC 3008",3.781875927761109
17197768,850.0,"911/915 Collins Street DOCKLANDS,VIC 3008",3.5613452137709247
17197416,425.0,"6/137 Coppin St RICHMOND,VIC 3121",3.78078216922553
17197236,795.0,"14/129 Brighton Road ELWOOD,VIC 3184",3.7285902934701887
17195662,695.0,"1/27 Crisp Street HAMPTON,VIC 3188",3.811123606090746
15846346,495.0,"101/59-63 Warrigal Road HUGHESDALE,VIC 3166",3.6265484231229372
17186553,795.0,"28/220 Barkly Street ST KILDA,VIC 3182",3.6724245589754307
17185695,700.0,"4/103 Grosvenor Street BALACLAVA,VIC 3183",3.8670907947359963
17184746,495.0,"9/403 Toorak Road SOUTH YARRA,VIC 3141",3.71681900625571
14507955,500.0,"2006/19-37 A'Beckett Street MELBOURNE,VIC 3000",3.8173545449906214
17181000,550.0,"1/703 Heatherton Road CLAYTON,VIC 3168",3.4146922561616653
17174663,480.0,"207/29-35 Wreckyn Street NORTH MELBOURNE,VIC 3051",3.69731932124376
17173563,425.0,"410/5 Blanch Street PRESTON,VIC 3072",3.6490318115420335
16060501,550.0,"2/21-23 Westgate Street PASCOE VALE SOUTH,VIC 3044",3.53907976986999
15979748,550.0,"5/47 Evansdale Road HAWTHORN,VIC 3122",3.7637665761644703
17196452,680.0,"103/3 Raglan Street ST KILDA EAST,VIC 3183",3.775698694030543
17196379,380.0,"4/24 Brisbane Street MURRUMBEENA,VIC 3163",3.6265335564729035
17196365,500.0,"303/247 Gold Street CLIFTON HILL,VIC 3068",3.623328906289185
17196155,550.0,"202/503 Plenty Road PRESTON,VIC 3072",3.5362055297847923
17196077,601.0202088452088,"2/136 Anderson Street SOUTH YARRA,VIC 3141",3.7890705564413456
17196009,560.0,"12/32 Darling Street SOUTH YARRA,VIC 3141",3.762237934749141
17195929,795.0,"310/232-242 Rouse Street PORT MELBOURNE,VIC 3207",3.878980744278918
17195544,450.0,"8/50 Disraeli Street KEW,VIC 3101",4.060035347514959
17195125,400.0,"1/17 Dunoon Street MURRUMBEENA,VIC 3163",3.544147112875618
17195102,550.0,"106/389 Neerim Rd CARNEGIE,VIC 3163",3.5469372650646487
17195058,475.0,"2/557 Lower Dandenong Road DINGLEY VILLAGE,VIC 3172",3.54576956028741
17195004,475.0,"9/45 Robe St ST KILDA,VIC 3182",3.5277795679300317
17194935,375.0,"11/21 Chusan Street BALACLAVA,VIC 3183",3.7670091055713026
16292700,480.0,"15/82-86 Atherton Road OAKLEIGH,VIC 3166",3.568942987587084
17194865,800.0,"2/40 Durrant Street BRIGHTON,VIC 3186",3.7425249112461483
17194607,590.0,"1/215 Alma Road ST KILDA EAST,VIC 3183",3.781369236432746
17194492,475.0,"106/60 Stanley Street COLLINGWOOD,VIC 3066",3.6625111444320906
17194483,350.0,"4/97 New Street SOUTH KINGSVILLE,VIC 3015",3.490789583330061
17194313,600.0,"401/20 Breese Street BRUNSWICK,VIC 3056",3.5092310743742345
17194173,420.0,"1/234 Rathmines Street FAIRFIELD,VIC 3078",3.5272366090709055
17194141,680.0,"9 Sewell Street MONT ALBERT NORTH,VIC 3129",3.606178025818113
17194061,550.0,"409/20 Peel Street COLLINGWOOD,VIC 3066",3.652483572747826
17193933,495.0,"3/56 Stockade Avenue COBURG,VIC 3058",3.5909126387483052
17193767,500.0,"109/10 Stanley Street COLLINGWOOD,VIC 3066",3.6461768499956073
17193576,895.0,"2/107 Addison Street ELWOOD,VIC 3184",3.6756473605376088
17171549,675.0,"2/435 St Kilda St ELWOOD,VIC 3184",3.628488937468898
17193447,525.0,"14/27 Wallace Avenue TOORAK,VIC 3142",3.687904631496183
15828906,875.0,"5/107 Hotham Street ST KILDA EAST,VIC 3183",3.8374388030358153
17193087,570.0,"605/68 Wests Road MARIBYRNONG,VIC 3032",3.3117963918866007
17193027,480.0,"7/1299 Glen Huntly Road CARNEGIE,VIC 3163",3.576885861851954
17192919,615.0,"3/10 Scott Street ELWOOD,VIC 3184",3.663604888527681
17192811,570.0,"2/41 Grandview Grove PRAHRAN,VIC 3181",3.634047922503033
17192736,595.0,"G07/1217 Centre Road OAKLEIGH SOUTH,VIC 3167",3.5328234050975365
17192535,600.0,"1/68 Thames St BOX HILL NORTH,VIC 3129",3.6460648766644574
17192180,750.0,"5/59 Pakington Street ST KILDA,VIC 3182",3.654284702910811
17192054,450.0,"19/21 Tintern Avenue TOORAK,VIC 3142",3.677004437302152
17191764,520.0,"7/54 Fewster Road HAMPTON,VIC 3188",3.832857967108194
17191748,475.0,"23/1 Sandilands Street SOUTH MELBOURNE,VIC 3205",3.7602481598245965
17191746,725.0,"7/9-11 Vale Street ST KILDA,VIC 3182",3.6050139774586243
17191646,600.0,"3/88 Normanby Avenue THORNBURY,VIC 3071",3.682832096134628
17191555,520.0,"911/63 Whiteman St SOUTHBANK,VIC 3006",3.9019255163966973
17191218,340.0,"11/15 Poplar Grove CARNEGIE,VIC 3163",3.59369569646515
17190969,550.0,"214/59 Autumn Terrace CLAYTON SOUTH,VIC 3169",3.3819096214771314
17190827,600.0,"911/2 Joseph Road FOOTSCRAY,VIC 3011",3.4300045174759672
17190063,330.0,"209/25 Hotham Street EAST MELBOURNE,VIC 3002",3.726115812090489
17189878,650.0,"8/28 Watson Grove GLEN HUNTLY,VIC 3163",3.5407982953933193
17189794,420.0,"12/6 Karbarook Avenue PRAHRAN,VIC 3181",3.7243659253461625
17189773,630.0,"2/22 Well Street BRIGHTON,VIC 3186",3.7472501882581244
17189719,650.0,"3/5 Estella Street GLEN IRIS,VIC 3146",3.6759814700837525
17189387,500.0,"7/72 Grosvenor Street BALACLAVA,VIC 3183",3.8443712672441315
17188939,575.0,"3/33 Bevan Street ALBERT PARK,VIC 3206",3.7461993451420996
17188838,620.0,"305/136 Burnley Street RICHMOND,VIC 3121",3.794069332700741
17188552,675.0,"901/422 Collins Street MELBOURNE,VIC 3000",3.719892355021572
17188367,600.0,"6/52 Grange Road TOORAK,VIC 3142",3.6736930663188163
17188292,395.0,"11/37 Hotham Street ST KILDA,VIC 3182",3.495968815863659
17188212,375.0,"11/7 Truganini Road CARNEGIE,VIC 3163",3.604104820495391
17188186,485.0,"31/82 Park Street ST KILDA WEST,VIC 3182",3.5289197058083177
17188103,550.0,"5/15 Oak Grove RIPPONLEA,VIC 3185",3.877879090901848
17187873,605.0,"2/46 Lorikeet Street NUNAWADING,VIC 3131",3.5627454656292663
17187735,550.0,"414/163-169 Inkerman Street ST KILDA,VIC 3182",3.6257850607279662
15164044,550.0,"G04/5 Olive York Way BRUNSWICK WEST,VIC 3055",3.4895156210513147
17187548,620.0,"2313/250 Elizabeth Street MELBOURNE,VIC 3000",3.7201064900481366
17187423,220.0,"501/446 Malvern Road PRAHRAN,VIC 3181",3.641892410053957
17187331,625.0,"11/36 Kensington Road SOUTH YARRA,VIC 3141",3.638137264837347
17186733,500.0,"5/32 Darling Street SOUTH YARRA,VIC 3141",3.7600536281933863
17186710,600.0,"125/33-47 La Trobe Street MELBOURNE,VIC 3000",3.8328723872215784
17186489,600.0,"3/60 Serrell St MALVERN EAST,VIC 3145",3.634238278709607
17186363,465.0,"107/3 Dixon Street CLAYTON,VIC 3168",3.4846681756311506
17185720,600.0,"3/146 Alma Road ST KILDA EAST,VIC 3183",3.7832673670027552
16668342,560.0,"307/33 Batman Street WEST MELBOURNE,VIC 3003",3.8180476266215226
17185152,410.0,"3/1222 Dandenong Road MURRUMBEENA,VIC 3163",3.5618765112739688
17184799,800.0,"1113/639 Lonsdale Street MELBOURNE,VIC 3000",3.7420907221768855
15760997,540.0,"2601/65 Dudley Street WEST MELBOURNE,VIC 3003",3.7858304710571593
17184777,450.0,"10/212 Walsh Street SOUTH YARRA,VIC 3141",3.7991179804233752
17184571,450.0,"4/42 Disraeli Street KEW,VIC 3101",4.04914714160353
17184500,700.0,"3/732 Orrong Road TOORAK,VIC 3142",3.6910344025955
17184436,575.0,"205/389 Neerim Road CARNEGIE,VIC 3163",3.53731427734295
17184161,695.0,"2/52 Pasley Street SOUTH YARRA,VIC 3141",3.7593744658583477
17183437,485.0,"2/688 Inkerman Road CAULFIELD NORTH,VIC 3161",3.695791712737863
17183164,720.0,"14/4 Victoria Street WINDSOR,VIC 3181",3.653820849313104
14315252,620.0,"3/10 Elm Avenue ELSTERNWICK,VIC 3185",3.6198598534563153
17182653,640.0,"1111/55 Merchant Street DOCKLANDS,VIC 3008",3.7037385868706574
17182461,550.0,"413/70 Batesford Road CHADSTONE,VIC 3148",3.6715442409097028
17181825,670.0,"205/668 Swanston Street CARLTON,VIC 3053",3.7100682819206288
17181455,470.0,"201/1 Mount Street PRAHRAN,VIC 3181",3.6446526171288873
17181413,800.0,"315/9 Darling Street SOUTH YARRA,VIC 3141",3.7619286963304175
17180387,560.0,"406/39 Park Street SOUTH MELBOURNE,VIC 3205",3.737595835980452
17180246,601.0202088452088,"213/150 Clarendon Street EAST MELBOURNE,VIC 3002",3.7354877546132546
17179877,500.0,"G02/41 Nott Street PORT MELBOURNE,VIC 3207",3.8576791299965576
17179833,820.0,"4/105 Murray Street CAULFIELD,VIC 3162",3.691162793332403
17179783,530.0,"16/9 Kooyong Road CAULFIELD NORTH,VIC 3161",3.702838528534011
16707575,601.0202088452088,"3210/14-16 The Esplanade ST KILDA,VIC 3182",3.4945157821811934
15348379,700.0,"16HI/131 Lonsdale Street MELBOURNE,VIC 3000",3.8659637584861204
17178776,880.0,"G03/42 Ralston Street SOUTH YARRA,VIC 3141",3.8021529062867225
15336283,500.0,"604/6 Joseph Road FOOTSCRAY,VIC 3011",3.44373303101427
17178593,750.0,"1601/8 McCrae Street DOCKLANDS,VIC 3008",3.7353701070036585
17178589,600.0,"5/45 Evansdale Road HAWTHORN,VIC 3122",3.7589844152686442
17178289,600.0,"228/40 Stanley Street COLLINGWOOD,VIC 3066",3.6405108562866344
16140206,520.0,"505/4 Joseph Road FOOTSCRAY,VIC 3011",3.424762938708378
17177831,950.0,"204/6 Sydney Street PRAHRAN,VIC 3181",3.704001480283052
17177181,350.0,"27/62-72 Bay Road SANDRINGHAM,VIC 3191",3.759165647981051
17175114,600.0,"4/38 Westbury Street ST KILDA EAST,VIC 3183",3.758757059047398
17174297,750.0,"88/173 City Road SOUTHBANK,VIC 3006",3.9272195575471383
17173864,420.0,"12/27 Lillimur Road ORMOND,VIC 3204",3.629138397316389
17173429,720.0,"7/1A Paxton St MALVERN EAST,VIC 3145",3.6956416811338224
17173075,595.0,"10/146 St Kilda Road ST KILDA,VIC 3182",3.604909271709225
17172961,570.0,"G04/40-44 Pakington Street ST KILDA,VIC 3182",3.662031899866877
17172408,1190.0,"104/155 Beach Street PORT MELBOURNE,VIC 3207",3.8175545373739688
17170841,680.0,"509/20 Shamrock St ABBOTSFORD,VIC 3067",3.6658939326000644
17161755,575.0,"104/538 Little Lonsdale Street MELBOURNE,VIC 3000",3.821424618947105
17170700,350.0,"1/19 Cole Street WILLIAMSTOWN,VIC 3016",3.672347243489162
17170622,575.0,"7/182 Sycamore Street CAULFIELD SOUTH,VIC 3162",3.5881387227511974
17008924,220.0,"4/136 Anderson Street SOUTH YARRA,VIC 3141",3.7962484945250043
17170148,500.0,"15/997 Dandenong Road MALVERN EAST,VIC 3145",3.5555246224722934
17169558,480.0,"3/12 Stawell Street KEW,VIC 3101",4.026292863061095
17169157,330.0,"9/10 Ormond Road ORMOND,VIC 3204",3.5952213733725413
15003728,620.0,"308/16 Dalgety Street OAKLEIGH,VIC 3166",3.5785403102896183
17168007,550.0,"B102/70 Speakmen Street KENSINGTON,VIC 3031",3.5507339506149673
17167219,670.0,"528/11 Wellington Street COLLINGWOOD,VIC 3066",3.6518773492466208
17166760,725.0,"210/35 Camberwell Road HAWTHORN EAST,VIC 3123",3.725272952940916
17166745,595.0,"313/15 Bond Street CAULFIELD,VIC 3162",3.5465643015416144
17166336,495.0,"1006/68 Wests Road MARIBYRNONG,VIC 3032",3.3111229208331228
16243475,600.0,"1510 (510)/188 Whitehorse Road BALWYN,VIC 3103",3.9823643824584245
16055655,650.0,"1311/450 St Kilda Road MELBOURNE,VIC 3004",3.768553833155897
17165449,350.0,"2/631 Punt Road SOUTH YARRA,VIC 3141",3.77669296351846
17164258,580.0,"2/60 Zetland Road MONT ALBERT,VIC 3127",3.6354583854975235
17129601,460.0,"114/7 Red Hill Terrace DONCASTER EAST,VIC 3109",3.4496839373287695
17164004,680.0,"1/2 Park Avenue GLEN HUNTLY,VIC 3163",3.568025522148494
