,id,rent,suburb_encoded,bedroom,bathroom,parking,propertyType_Apartment,propertyType_Block of Units,propertyType_Duplex,propertyType_House,propertyType_Semi-Detached,propertyType_Terrace,propertyType_Townhouse,propertyType_Villa,land,under 20,20-39,40-59,60+,Owner,Renter,Family,Single,propertyFeatures_encoded,doc2vec_embedding_1,doc2vec_embedding_2,doc2vec_embedding_3,doc2vec_embedding_4,doc2vec_embedding_5,doc2vec_embedding_6,doc2vec_embedding_7,doc2vec_embedding_8,doc2vec_embedding_9,doc2vec_embedding_10,educationIndex,transportIndex,lifeIndex
3493,17204997,595.0,648.875,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,17,35,31,17,57,43,53,47,0.8468086590166656,-0.7830577,-0.11621189,-0.16250503,-0.060156822,-0.28668657,-0.029689848,0.51259524,-0.3048505,-0.28414732,0.10001241,3.4582505034602686,3.8294964527318047,3.8795413512906234
3494,8592910,395.0,541.4560458072834,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,7,78,12,2,6,94,11,89,0.28861532875841833,1.1233528,-0.5271474,0.41563123,-0.32775488,-0.2011744,-0.090171725,-0.14241567,0.034696937,0.17233992,0.3114251,3.748115959536768,3.8074378449461146,3.351083768185182
3495,17204662,760.0,685.0360898472708,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,6,78,14,2,23,77,35,65,1.076068151179715,0.4861492,-0.92822444,0.6599286,-0.17012206,-0.7439159,-0.29222122,0.8616452,1.156947,-0.01325196,-0.070668325,3.9257486400171526,3.2800116978759424,3.433816310800681
3496,8647800,395.0,541.4560458072834,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,7,78,12,2,6,94,11,89,0.1542834375113939,0.7847134,0.12713301,0.44272643,-0.6224524,0.049386457,0.24431911,-0.012837291,0.10215181,0.04214436,0.16796015,3.762848706913087,3.290116763846996,3.433743118624285
3497,8439306,550.0,504.1003368140868,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,8,73,8,11,13,87,18,82,0.9867822109977287,0.8562093,0.0087246895,-0.33423847,-0.4130766,-0.34711874,-0.14234309,-0.3319933,-0.118437216,-0.09759392,-0.2738128,3.520006883138624,3.28039841225564,3.4326789648620317
3498,8750218,335.0,440.02833913458915,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,13,55,17,15,35,65,38,62,0.1523822505339078,1.1075537,0.0060156584,-0.5774168,-0.32717112,0.26701635,-0.6167359,0.14838296,0.46180096,-0.47782013,-0.054580525,3.5085278399335373,3.2603212528809573,3.4333025319636534
3499,17203654,450.0,634.0960359228575,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,8,73,18,2,7,93,43,57,0.612505250368165,-1.2465599,0.8355744,-0.030123174,0.7275077,-0.2686044,-0.8736212,-0.040252835,-0.14567754,-1.0444269,0.72009116,3.8066883676893912,3.83324318728605,3.8553597744293873
3500,8647865,395.0,541.4560458072834,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,7,78,12,2,6,94,11,89,0.1542834375113939,0.7386395,-0.026036859,0.6978932,-0.41548946,0.27939367,-0.0785757,0.0051440597,-0.06120637,0.22484985,0.21387501,3.781277950499204,3.8437762666096265,3.3602016578742155
3501,17203619,325.0,543.9619270931771,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,8,77,12,3,17,83,32,68,0.6164744572126941,0.77709913,1.280791,0.93631357,-0.089499414,-0.1164764,-0.619521,0.14613077,-1.0122824,-0.5635773,0.2810191,3.7374951970339327,3.828907108803012,3.396701178858062
3502,17203288,400.0,652.3684210526316,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,15,44,25,16,39,61,46,54,0.4218804170986679,0.33750427,0.57309836,-0.72530496,0.020977363,-0.27606237,-0.10494754,-0.60225594,0.50785947,-0.66832215,0.21155931,3.6362825047070144,3.830281683170883,3.5630598212311577
3503,8643517,350.0,504.1003368140868,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,8,73,8,11,13,87,18,82,0.1523822505339078,1.2923355,-0.25958335,-0.4475243,-0.37758842,-0.65939826,0.00052559376,-0.16573259,-0.18396837,-0.1384219,-0.5432105,3.493682816179298,3.290116763846996,3.4343666857259065
3504,8440934,310.0,440.02833913458915,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,13,55,17,15,35,65,38,62,0.9568856347517476,0.42978156,-0.09190619,-0.36940956,-0.090747565,0.08368303,-0.2119219,-0.23622933,-0.00055134296,0.39387494,0.2583558,3.465443624478637,3.2954052148391915,3.4332293397872573
3505,8750718,355.0,440.02833913458915,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,13,55,17,15,35,65,38,62,0.1523822505339078,0.5329453,-0.023456693,-0.677188,0.14704129,-0.32478568,-0.184619,-0.07143903,0.15750802,0.26572454,-0.15368855,3.49875648326399,3.291142673275256,3.432898559713366
3506,10217223,330.0,571.5837543509418,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,8,55,16,21,11,89,31,69,1.0515040842923482,0.7336941,-0.26088607,-0.44231868,-0.24134311,0.0033498257,-0.115513355,-0.083912075,0.17638415,0.28878516,0.44705516,3.771258719457861,3.2853001488681377,3.4343666857259065
3507,8646665,330.0,440.02833913458915,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,13,55,17,15,35,65,38,62,0.9896191955437001,0.5703621,-0.31100285,-0.4255831,-0.15861174,0.10547556,0.00244385,-0.087954015,0.04616481,0.3949113,0.35973096,3.4929024029121125,3.2930462462490384,3.4326057726856356
3508,17203016,670.0,523.3333333333334,3.0,2.0,2.0,1,0,0,0,0,0,0,0,615.710027100271,22,25,22,31,88,12,56,44,0.28674696913987385,0.78955185,1.0061618,0.22270173,-0.21306396,0.046956375,-0.462861,-0.07833168,-1.1638672,-0.293674,0.7810064,3.4682533371343585,2.113775416402492,2.4554225574751394
3509,8750380,335.0,440.02833913458915,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,13,55,17,15,35,65,38,62,0.1523822505339078,1.2687845,-0.4040768,-0.3893387,-0.24489859,0.23745553,-0.6876786,-0.02778709,0.31209937,-0.19521265,0.030470192,3.5122170235701438,3.2782068027007125,3.4331927436990592
3510,8669493,320.0,440.02833913458915,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,3,85,8,4,38,62,21,79,0.8563541072034506,1.0653787,-0.58318174,-0.15904099,-0.51626015,-0.15067787,-0.09585801,0.032664597,-0.04390964,0.28065884,0.028494194,3.5065605518802894,3.307374866861845,3.6637639352742144
3511,8750480,345.0,440.02833913458915,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,13,55,17,15,35,65,38,62,0.1523822505339078,0.78611493,-0.38763785,-0.47118568,-0.31103882,0.055987403,-0.009319723,-0.08155155,0.15670222,0.15959495,0.09185727,3.494450115420477,3.810946060836356,3.018188382297699
3512,8750477,335.0,440.02833913458915,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,13,55,17,15,35,65,38,62,0.1523822505339078,0.7257612,-0.38848805,-0.5594092,-0.5069649,0.08698587,0.09717712,-0.13047758,0.14054054,0.080994636,-0.027431235,3.474193007125559,3.7939775109437415,2.97533743503236
3513,8750279,335.0,440.02833913458915,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,13,55,17,15,35,65,38,62,1.0253814645211403,0.6271616,-0.48529303,-0.48103932,-0.30883786,0.091284886,0.20988658,-0.08859265,0.06581819,0.09635785,0.2425976,3.5084558206613115,3.832062636782571,2.9826136755225208
3514,8599561,480.0,440.02833913458915,2.0,1.0,1.0,1,0,0,0,0,0,0,0,47.0,8,58,14,19,59,41,34,66,0.6371767798928838,1.3736596,-0.50964904,-0.32123792,-0.82325494,-0.12474744,0.08801657,0.22251017,0.4008294,0.47260988,-0.18823558,3.440803198678032,3.842832585216564,2.9411486550477908
3515,8584133,495.0,440.02833913458915,2.0,1.0,1.0,1,0,0,0,0,0,0,0,41.0,13,55,17,15,35,65,38,62,0.9568856347517476,0.6897578,-0.5979589,-0.2258578,-0.07414138,0.19710575,0.1572006,0.016868204,0.21311507,0.08603066,0.2918498,3.472094716953397,3.270440250375317,3.433852906888879
3516,9198016,335.0,440.02833913458915,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,13,55,17,15,35,65,38,62,1.0253814645211403,0.8971906,-0.47064078,-0.060854733,-0.29302457,-0.043665648,0.18887493,-0.029488474,0.14237878,0.17567533,0.09867813,3.496674713786975,3.281037607304202,3.434232028309144
3517,8750309,335.0,440.02833913458915,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,13,55,17,15,35,65,38,62,1.0253814645211403,0.8826635,-0.69517744,-0.1318267,-0.3254418,0.10490908,0.15147427,-0.07715598,0.08035636,0.25898919,0.29020452,3.4728238843277563,3.821852994413276,3.004181544223334
3518,16923947,600.0,551.9533432783434,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,30,31,31,8,67,33,62,38,0.8785353487150016,0.72857356,-0.29046524,0.37402874,1.1704525,-0.029511124,0.20834598,-0.26189432,-0.34534645,0.23578817,0.36245543,3.5518002403785944,3.2785619549558613,3.4344032818141046
3519,17202622,470.0,634.0960359228575,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,6,78,14,3,20,80,34,66,1.0051963472818677,-0.30844694,-0.48558807,0.9434106,1.0339496,0.45508265,-0.0064171255,1.2139988,0.2666401,-1.6506295,1.3125184,3.7560428840039934,3.293501641865408,3.4355040316645558
3520,17202599,601.0202088452088,578.2276685183207,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,10,54,25,11,33,67,53,47,4.4796621791926645,2.2587562,-0.37562668,0.2863384,-0.7462628,0.040931746,1.0140485,0.08053249,0.0010513961,0.38426256,0.26066792,3.794738780451949,3.839433017100366,3.660770254351984
3521,17202132,320.0,481.8421052631579,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,17,64,13,5,41,59,29,71,0.4509745834358906,0.7164376,1.2582237,-0.178137,0.03169176,0.100832894,-1.0313085,-0.34815207,-0.3669324,-0.63147485,-0.7129575,3.435341755284849,2.7125554533276666,3.114028805291316
3522,17194943,110.0,634.0960359228575,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,7,64,22,7,36,64,36,64,1.4674129053712637,-1.3509421,-0.80631554,0.07849455,0.39460143,0.9952701,-0.13083145,0.83667797,0.62771714,0.274221,0.81733865,3.704723464021593,4.29167104859121,3.8481436823051673
3523,17179487,560.0,504.1003368140868,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,8,79,12,1,12,88,42,58,0.8989143000440066,-0.9525721,-0.13153112,0.2448811,-0.38994685,-0.17970417,0.28296986,0.47517624,-0.7459924,0.17726389,0.5184754,3.424853608876853,3.261361093832523,3.4344032818141046
3524,17159283,900.0,634.0960359228575,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,3,89,6,2,22,78,16,84,1.6529395051793125,1.4732125,0.5887217,0.5444229,-0.12750396,-0.100569434,-0.929904,0.87976503,-0.35171923,-0.25241917,1.1299789,3.8077986442456977,4.227356407096702,3.5129708264450095
3525,17151175,300.0,434.59407281907284,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,22,28,21,29,68,32,58,42,0.5707361857354913,1.702452,0.7872305,-0.93672884,-0.11107528,-0.07812962,0.0051868856,0.10302028,-0.31722206,0.78317076,0.33425277,3.4004790525356454,2.7720104763491054,2.9793011128245737
3526,8597186,320.0,560.2283597176003,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,14,44,24,19,58,42,45,55,0.1523822505339078,1.2868578,0.34341764,-0.21051252,-0.040374666,0.1655318,-0.63984483,0.41672748,0.43058714,0.30439454,0.2176555,3.6779995853091463,3.293501641865408,3.433852906888879
3527,17200940,600.0,635.6143070250213,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,10,20,23,47,60,40,60,40,0.6942616649208455,-0.29650402,-0.5647694,-0.7430914,0.8665528,1.0677307,-0.70253444,-0.03052336,-0.42381743,-0.25294346,0.6298748,3.7071818794488496,3.805574201338349,3.773299148338888
3528,8750609,345.0,440.02833913458915,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,13,55,17,15,35,65,38,62,0.1523822505339078,0.9755142,-0.5954784,-0.3926507,-0.39089838,0.011640519,0.12535706,-0.21619067,0.20881614,0.106947154,0.19209094,3.5017191038958826,3.27286767643148,3.4343300896377085
3529,17200848,660.0,754.0,2.0,1.0,2.0,1,0,0,0,0,0,0,0,615.710027100271,21,32,25,22,53,47,53,47,0.9557268791695421,-0.3879335,1.2121845,-0.43460652,0.17265952,0.513446,0.044196814,0.51175773,0.6310103,0.6518752,-0.21042804,3.611341893315269,3.793103288315452,3.7772379018405
3530,17200835,490.0,612.137375102375,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,20,26,29,25,51,49,52,48,0.8274927141260195,-1.0915529,0.2992066,-0.0669896,0.17744938,-0.69250673,0.03829226,-0.33530375,0.36344162,0.09959772,0.43490535,3.745915188391324,3.2785619549558613,3.433852906888879
3531,17200557,575.0,685.0360898472708,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,10,55,24,11,47,53,40,60,0.5426334167328448,-0.38281614,0.4670077,0.038248003,-0.4705808,-0.16517232,-0.23168674,-0.040801346,0.2651961,-0.2606961,0.4533859,3.9172975732476023,3.2772660149060924,3.4344032818141046
3532,17200144,420.0,634.0960359228575,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,6,78,14,3,20,80,34,66,0.18701699830334648,-0.27342921,-0.39823937,-0.07057792,0.802866,0.09479119,-0.969002,0.54614383,-0.34820145,-0.06814219,0.5525597,3.785892753568648,3.8200529094589935,3.6736412162041274
3533,16545146,420.0,462.5,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,19,14,25,41,53,47,45,55,0.9132363587017959,-0.64246523,0.24301219,-0.21494603,-0.48928192,-0.16962822,-0.16930334,-1.2489643,0.15298158,0.6053034,-0.64227116,2.103946307809483,2.208702190880478,1.9216171060620455
3534,17199924,550.0,610.35549060791,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,8,64,20,7,26,74,50,50,0.6660226406728134,-0.65635324,0.6573794,0.07538426,0.22786775,0.04991345,0.12965712,0.20733373,-0.009479076,-0.40609884,0.6356906,3.668104665565264,4.918640272987361,3.554405920742303
3535,8645241,395.0,541.4560458072834,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,7,78,12,2,6,94,11,89,0.28861532875841833,0.47768152,-0.14628565,0.5864286,-0.36357054,0.20753433,-0.56724393,0.09783915,-0.061506078,-0.19248466,0.16560133,3.760348372199267,3.818203354766073,3.281216371371769
3536,8682159,395.0,541.4560458072834,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,7,78,12,2,6,94,11,89,0.3213488895503709,0.62688565,-0.009150624,0.15115064,-0.37777808,0.1826794,-0.5487926,-0.15108982,-0.11100671,-0.14638323,0.30493242,3.7753368116379074,3.829962100144408,3.3750230062880493
3537,13690888,450.0,578.2276685183207,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,8,50,29,13,26,74,42,58,0.7803818595070304,0.7365608,0.4003409,0.5003019,-0.076515794,-0.8138325,-0.67008483,0.5567213,-0.021517336,-0.52824134,0.65288246,3.767266958272805,3.823088022732617,3.2940801417089274
3538,8441857,305.0,627.7681073239584,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,8,64,19,8,27,73,41,59,0.8729663866282908,1.0982318,-0.52727413,-0.13306165,-0.40721264,-0.60348886,0.0005288422,0.034796238,-0.09393726,0.070364624,-0.111290835,3.7625000348071223,3.823215132621304,3.080601074194014
3539,12743618,380.0,543.9619270931771,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,8,77,12,3,17,83,32,68,0.49827432374821234,0.87712693,-0.21701062,0.63903373,-0.042768776,0.31739306,-0.031077594,0.6216778,-0.5648969,0.10229319,-0.031268984,3.72018768770764,3.2742994133919257,3.4336816533839185
3540,17199612,760.0,685.0360898472708,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,10,67,20,4,42,58,49,51,1.1763873873493023,1.0234392,0.26083267,-0.41945815,-1.0280349,0.50416386,-0.17587811,0.2322859,-0.09435803,-0.17237006,0.37081373,3.8901369504731385,3.2800116978759424,3.4333025319636534
3541,17199610,730.0,634.0960359228575,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,5,85,10,1,28,72,27,73,0.9503308431226705,-1.0009527,-0.4414475,0.22181112,0.25100845,0.68573517,-0.6217075,-0.19764408,-1.2488315,-0.39200664,-0.121655434,3.740683781022123,3.8320418095551423,3.6011867058972924
3542,8656934,360.0,504.1003368140868,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,8,73,8,11,13,87,18,82,0.1523822505339078,0.79455554,-0.46133935,-0.35866052,-0.045350254,-0.52657,0.4126368,0.20939483,0.2277501,-0.16730925,-0.27484143,3.500274089471768,3.2782068027007125,3.4348189993225677
3543,8643401,350.0,504.1003368140868,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,8,73,8,11,13,87,18,82,0.49882043966693235,1.1828709,-0.31629896,-0.053596616,-0.19104275,-0.4637394,0.2534708,-0.34271708,0.056012243,-0.31072268,-0.38608158,3.499003285651661,3.279636090676299,3.4344032818141046
3544,8643567,360.0,504.1003368140868,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,8,73,8,11,13,87,18,82,0.3297930823492426,1.2340095,-0.44429576,-0.05816853,-0.097519934,-0.46902245,-0.03789705,0.06546697,0.2695656,-0.15383635,-0.44898424,3.5066245560120333,3.265103573090944,3.433779714712483
3545,8641002,330.0,578.2276685183207,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,6,69,19,6,26,74,47,53,0.1523822505339078,0.48005807,-0.23649514,-0.08708745,0.9092628,0.15486737,-0.46785617,0.30783382,0.015495211,0.0088478625,-0.5310223,3.698402257347421,3.84985180937169,3.2128325872141454
3546,17198816,640.0,685.0360898472708,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,6,78,14,2,23,77,35,65,1.4412172480121674,1.083868,0.21415591,-0.9123234,-0.36341557,0.1180238,-0.5353263,0.23437454,0.33593473,-0.33310932,-0.21476936,3.947316864199717,3.82375279366188,3.961109818038609
3547,17199085,550.0,685.0360898472708,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,14,63,22,1,31,69,41,59,1.7145576022317772,0.021266341,0.26914108,-0.09120929,-0.13166818,0.15211298,-0.15737653,0.46338522,0.5493883,-0.1472048,-0.3412646,3.946385603146687,3.814288007811412,3.5362007863154936
3548,8649630,415.0,541.4560458072834,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,3,91,5,1,13,87,15,85,0.1523822505339078,1.493175,0.027410388,0.63836485,0.020149738,0.258663,0.03152615,0.91471493,-0.4339612,-0.37251174,-0.68409634,3.757493877140522,3.2954052148391915,3.4336450572957204
3549,8619492,380.0,543.9619270931771,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,8,77,12,3,17,83,32,68,0.629247259302354,1.0062923,-0.17376935,0.6393946,-0.13324651,0.50823534,0.22639617,0.3492833,-0.34068644,0.042675346,0.06687574,3.740660953107761,3.282469344264648,3.4331927436990592
3550,9261840,285.0,493.6363636363636,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,31,37,24,8,52,48,57,43,1.1296200279655442,1.5027487,-0.15109324,-0.23809952,1.1141188,0.7863429,-0.10755995,0.25414282,0.23155984,0.0937812,0.06383179,3.3563820366354573,3.2877577952568435,3.43495365673933
