rent,suburb_encoded,bedroom,bathroom,parking,propertyType_Apartment,propertyType_Block of Units,propertyType_Duplex,propertyType_House,propertyType_Semi-Detached,propertyType_Terrace,propertyType_Townhouse,propertyType_Villa,under 20,20-39,40-59,60+,Owner,Renter,Single,propertyFeatures_encoded,doc2vec_embedding_1,doc2vec_embedding_2,doc2vec_embedding_4,doc2vec_embedding_5,doc2vec_embedding_6,doc2vec_embedding_7,doc2vec_embedding_9,educationIndex,transportIndex,lifeIndex
300.0,560.2283597176003,1.0,1.0,1.0,1,0,0,0,0,0,0,0,3,70,20,6,20,80,58,0.1523822505339078,0.6254655,-0.6150409,0.16211262,-0.50581616,-0.21068718,-0.23343208,0.38739783,3.6457273065859495,3.836555428175778,3.014901641512417
215.0,626.5660960367483,1.0,1.0,1.0,1,0,0,0,0,0,0,0,25,36,28,11,56,44,54,0.4903762468680606,-0.04550612,0.7349257,-0.5178133,-0.1212511,0.07156199,0.5559741,0.117314845,3.6631394756684648,3.2825860280228363,3.433265935875456
675.0,705.1831576921938,2.0,1.0,1.0,1,0,0,0,0,0,0,0,13,50,27,10,42,58,52,1.309651494191579,2.1429312,0.69762033,-0.3176408,0.37632716,-0.919382,0.10586941,-0.016267955,3.726702101764245,3.2996677564031267,3.4344032818141046
680.0,634.0960359228575,2.0,2.0,1.0,1,0,0,0,0,0,0,0,3,89,6,2,22,78,84,3.0084332764979376,-0.13443547,-0.70646703,-0.22922546,0.7206099,-0.45273283,-0.18109325,-0.08150786,3.779240939239608,4.744320743977204,3.8253542825754256
601.0202088452088,634.0960359228575,1.0,1.0,1.0,1,0,0,0,0,0,0,0,7,59,28,6,28,72,61,1.9152679763028808,0.045039058,0.6490953,-0.46325436,0.13915278,-0.54399395,0.47157812,0.61825174,3.7533626507792777,3.267631485125295,3.433852906888879
715.0,685.0360898472708,2.0,1.0,1.0,1,0,0,0,0,0,0,0,8,63,21,8,40,60,55,2.058019750291163,0.8496913,-0.3725797,0.21626872,0.66393757,-0.116728544,0.2808536,-0.6820833,3.9161621373347857,3.2920203368207788,3.433852906888879
550.0,504.1003368140868,2.0,1.0,1.0,1,0,0,0,0,0,0,0,8,73,8,11,13,87,82,0.1523822505339078,1.1189976,-0.122532845,-0.5529189,-0.31796396,0.08476764,-0.21652928,0.036022842,3.536520143896925,3.261361093832523,3.433816310800681
365.0,524.2786494958908,1.0,1.0,1.0,1,0,0,0,0,0,0,0,14,69,13,4,27,73,63,0.1523822505339078,1.6398814,0.030699968,0.25229222,-0.7924113,-0.5759629,0.74117273,0.20063236,3.538092256969055,3.2954052148391915,3.433852906888879
680.0,634.0960359228575,1.0,1.0,1.0,1,0,0,0,0,0,0,0,6,78,14,3,20,80,66,4.083532808654458,-0.3317302,-0.21073711,0.33980405,-0.31963223,-0.26802588,0.08225331,-0.43362862,3.807460021450981,3.827710057956645,3.667904200485772
800.0,634.0960359228575,2.0,2.0,1.0,1,0,0,0,0,0,0,0,5,82,11,2,32,68,71,0.5690556234183415,0.037988067,-0.61047566,0.021769509,-0.12894905,-0.8783903,0.06177169,-0.04884334,3.695733347988586,4.266306446943635,3.6871185321940816
350.0,535.7727272727273,1.0,1.0,1.0,1,0,0,0,0,0,0,0,16,49,24,11,30,70,55,0.1523822505339078,0.99560547,-0.7194315,0.18359798,0.5801463,0.1700013,-0.34136906,0.22677797,3.5643957621844766,3.266262830445021,3.433779714712483
525.0,634.0960359228575,1.0,1.0,1.0,1,0,0,0,0,0,0,0,3,87,8,3,28,72,74,0.8695531622713897,0.31278682,-0.44747937,-0.18666473,-0.2131792,-0.0265446,0.45865846,-0.25842193,3.801571483142735,4.275031718277948,3.326214446643294
620.0,685.0360898472708,1.0,1.0,1.0,1,0,0,0,0,0,0,0,9,70,17,3,39,61,58,1.8730473622582955,-0.023682535,0.5667065,-0.28503284,0.4956932,-0.38987467,0.28748605,-0.27252448,3.935440642681083,3.2584081160935967,3.43495365673933
400.0,631.6900261056511,1.0,1.0,1.0,1,0,0,0,0,0,0,0,29,27,21,23,45,55,50,0.432956991066488,-0.53725857,-0.20466566,0.10757643,-0.29802218,0.3048847,0.8894758,-0.21086395,3.5283289399731195,3.269482798413068,3.4332293397872573
400.0,625.1739130434783,2.0,1.0,1.0,1,0,0,0,0,0,0,0,5,44,22,28,25,75,63,0.9446979737248392,0.17537773,0.56146604,-0.2970728,1.2584172,-0.8916273,1.120868,0.023828357,3.798669364691557,4.704215138360273,3.5421060202616794
601.0202088452088,685.0360898472708,3.0,2.0,2.0,1,0,0,0,0,0,0,0,6,78,14,2,23,77,65,1.9805740979874804,-0.20258796,-0.3351699,0.57204807,1.1242052,-0.8077604,0.71955025,0.039994538,3.923835995592889,3.284305801564426,3.433265935875456
700.0,634.0960359228575,2.0,1.0,1.0,1,0,0,0,0,0,0,0,4,88,5,2,30,70,86,1.953076426888323,-0.46009487,0.07303345,-0.175998,0.75686747,-0.6320319,-0.11541548,0.042621464,3.829566257528324,4.523115938751565,3.5038655945169066
525.0,634.0960359228575,1.0,1.0,1.0,1,0,0,0,0,0,0,0,9,64,20,7,31,69,66,4.761668752483076,-0.069390714,0.29540205,0.07436602,-0.2850083,-0.30557427,-0.06824753,-0.25433996,3.716669614796253,3.80794450689794,3.682990955123152
630.0,634.0960359228575,2.0,1.0,1.0,1,0,0,0,0,0,0,0,4,85,8,3,29,71,84,2.2721449214629086,-0.77361435,0.19234443,-0.0016136765,0.19363801,-0.3856997,0.5895333,0.089319736,3.797001460945238,4.657803031307577,3.4805752614825245
305.0,627.7681073239584,2.0,1.0,1.0,1,0,0,0,0,0,0,0,8,64,19,8,27,73,59,0.8729663866282908,1.0438435,-0.563046,-0.6410346,-0.21705732,-0.05337715,-0.22870514,0.29219067,3.787456080420589,3.79606724837107,3.172388872842255
900.0,634.0960359228575,2.0,2.0,2.0,1,0,0,0,0,0,0,0,3,89,6,2,22,78,84,1.8346923723830075,0.6548674,-0.5505476,0.9293654,0.5591282,-0.575245,0.07987413,-0.30354655,3.7805349907526,3.8178401443301566,3.7522821957515657
750.0,685.0360898472708,2.0,1.0,1.0,1,0,0,0,0,0,0,0,6,69,20,4,30,70,57,2.109133644391645,-0.6541519,1.3151869,-0.93367827,0.4282419,0.14432445,0.12282564,-0.38186157,3.948089960949469,3.280565771290865,3.43271556095023
630.0,626.5660960367483,2.0,2.0,1.0,1,0,0,0,0,0,0,0,17,45,27,10,44,56,48,6.496491136432856,0.88987374,1.0590179,-0.35522315,0.15343364,-0.4251244,-0.12707257,-1.2566066,3.6665127774018496,3.820952354072392,3.571456499951136
930.0,634.0960359228575,2.0,2.0,1.0,1,0,0,0,0,0,0,0,6,78,14,3,20,80,66,1.9555844848354564,-0.5715467,0.17965806,-0.4700667,-0.8566688,0.07142073,0.84351766,-0.0076363683,3.7821058469346513,3.2919532211467746,3.432409650028507
900.0,541.4560458072834,2.0,2.0,1.0,1,0,0,0,0,0,0,0,2,93,5,1,23,77,80,1.464219024209834,-0.37949747,0.107830286,1.0075159,0.03909692,-1.2826393,0.871618,-0.30231068,3.735759474796677,3.2954052148391915,3.431702330915692
380.0,543.9619270931771,1.0,1.0,1.0,1,0,0,0,0,0,0,0,8,77,12,3,17,83,68,0.9244384212410997,0.8679185,-0.11714041,0.07764843,0.11380334,0.092204064,0.5367429,0.20404094,3.754184380667204,3.291142673275256,3.4343666857259065
660.0,634.0960359228575,1.0,1.0,1.0,1,0,0,0,0,0,0,0,6,79,12,3,15,85,83,2.4496090940753072,-0.60012794,-0.7991432,0.66160333,-0.7292977,-0.5084226,0.63473463,0.07856643,3.8212496209432967,3.817272647083994,3.7930905280392846
290.0,560.2283597176003,2.0,1.0,1.0,1,0,0,0,0,0,0,0,9,62,24,5,33,67,54,0.7855674088068063,0.537513,-0.8937694,0.44930437,-0.07690604,-0.3736233,0.35133278,0.34911352,3.628629033624713,3.827416788464896,3.193676096167443
280.0,560.2283597176003,2.0,1.0,1.0,1,0,0,0,0,0,0,0,3,70,20,6,20,80,58,0.7885000781097369,0.056437373,-0.32879758,0.2685183,-0.3402327,-0.53639996,0.29236022,-0.014911711,3.647487032202994,3.8423896156515895,3.0291369337135663
580.0,634.0960359228575,2.0,1.0,1.0,1,0,0,0,0,0,0,0,4,85,9,1,29,71,75,0.32992321958734,-0.14024848,-0.6651093,-0.23962978,-0.06247422,-0.13717672,0.43333495,-0.5205523,3.836223562300149,4.460952054359203,3.8835338479149866
730.0,634.0960359228575,2.0,1.0,1.0,1,0,0,0,0,0,0,0,3,87,8,3,28,72,74,3.231344510966444,-0.2431652,0.15248692,-0.6790589,0.12415184,0.24308202,-0.56181,-0.8607086,3.750995853329463,3.276725497656083,3.4332293397872573
510.0,612.137375102375,1.0,1.0,1.0,1,0,0,0,0,0,0,0,20,26,29,25,51,49,48,0.3146331386533584,-0.7214967,0.30072963,0.17696366,-0.3331287,0.15394732,-0.45363727,0.32907856,3.759464587015975,3.801334088860032,3.7200262246081017
625.0,635.6143070250213,1.0,1.0,1.0,1,0,0,0,0,0,0,0,8,52,22,17,42,58,51,1.916104501585788,0.14266765,-0.08447826,0.2644201,0.6449544,0.4802232,0.4654519,-0.3545004,3.823093090167127,3.297764183429344,3.4343666857259065
680.0,685.0360898472708,2.0,1.0,1.0,1,0,0,0,0,0,0,0,7,76,14,3,19,81,60,1.8174611429724048,-0.35800862,-0.3909912,0.37051484,0.43113643,-0.68767357,0.4070764,-0.54309857,3.93065714415848,3.2924757324371487,3.43495365673933
355.0,535.7727272727273,1.0,1.0,1.0,1,0,0,0,0,0,0,0,16,49,24,11,30,70,55,0.629247259302354,0.65161455,0.44034046,-0.3184423,0.48531884,0.29301897,-0.16964772,0.09653053,3.566308586321905,3.844561880022488,3.1347770261397523
355.0,535.7727272727273,1.0,1.0,1.0,1,0,0,0,0,0,0,0,16,49,24,11,30,70,55,1.2457873107914703,1.0057642,-0.7614497,0.49007142,0.4226877,0.26592216,-0.01508525,-0.0046928525,3.5635713697387867,3.837392017070385,3.125362860035131
350.0,535.7727272727273,1.0,1.0,1.0,1,0,0,0,0,0,0,0,16,49,24,11,30,70,55,0.629247259302354,1.0073028,-0.43480432,0.32758054,0.41174734,0.26163223,-0.38331535,0.5884634,3.576054470603253,3.2757287013675125,3.433779714712483
360.0,535.7727272727273,1.0,1.0,1.0,1,0,0,0,0,0,0,0,6,69,13,12,14,86,85,0.9668771520996916,1.0883572,-0.100085855,-0.60226583,0.47232586,-0.4011446,0.045809448,0.24187914,3.522155488301893,3.286848569586772,3.43495365673933
390.0,560.2283597176003,1.0,1.0,1.0,1,0,0,0,0,0,0,0,7,69,21,4,33,67,53,0.1523822505339078,1.2129629,-0.45111203,0.34858692,0.29904497,-0.14720413,0.28824556,-0.14442301,3.616578649822544,3.828578130158186,3.319886724022341
500.0,541.4560458072834,2.0,1.0,1.0,1,0,0,0,0,0,0,0,3,91,5,1,13,87,85,0.7634545099144057,-0.5816411,0.9770702,-0.9852468,-0.43113017,-1.1549153,-0.02410528,0.20891136,3.7463553473409057,3.290116763846996,3.433816310800681
475.0,541.4560458072834,2.0,1.0,1.0,1,0,0,0,0,0,0,0,8,51,25,16,29,71,60,2.031125965620727,-0.45302105,1.2265903,0.088151604,-0.27329245,-0.19314733,0.0047560334,-0.7956482,3.781501683077367,3.283396575894354,3.432678964862032
830.0,634.0960359228575,2.0,2.0,1.0,1,0,0,0,0,0,0,0,3,87,8,3,28,72,74,2.741866437206136,0.27924943,1.0536975,-0.92110205,0.010752857,0.30919012,0.21709676,-0.0073165,3.815061938410136,3.283495253692908,3.4336816533839185
540.0,524.2786494958908,2.0,1.0,1.0,1,0,0,0,0,0,0,0,20,46,21,13,47,53,53,0.5589666522114188,0.31081796,-0.11888087,-0.48012862,-0.19045427,0.16179493,-0.37233928,0.5548413,3.575741991810615,3.2954052148391915,3.4344032818141046
730.0,685.0360898472708,2.0,1.0,1.0,1,0,0,0,0,0,0,0,7,76,14,3,19,81,60,1.75679219085656,0.4591534,0.24381137,1.1248753,0.08611347,-0.4752838,0.27064055,-0.35285527,3.9082026653916015,3.846540550384864,3.759285426483237
399.0,634.0960359228575,1.0,1.0,1.0,1,0,0,0,0,0,0,0,7,56,28,9,20,80,66,1.314222900026617,0.6463243,0.5800008,-0.5895765,-0.18557072,-0.06965226,0.16929269,0.15989867,3.7892303820121658,4.303950688525275,3.8747387233635857
360.0,535.7727272727273,1.0,1.0,1.0,1,0,0,0,0,0,0,0,6,69,13,12,14,86,85,0.797849794782002,1.463779,-0.46683502,-0.073879,0.36343014,0.375353,0.0022329688,0.34588337,3.534983363683115,3.30202672499328,3.4343300896377085
600.0,635.6143070250213,2.0,1.0,1.0,1,0,0,0,0,0,0,0,10,59,25,6,37,63,61,1.306846009673038,-0.5112269,0.34914386,-0.48807058,0.18064447,-0.44703394,-0.451507,-0.11418901,3.54366533574715,3.789558700569608,3.715666044006785
495.0,653.284006961507,1.0,1.0,1.0,1,0,0,0,0,0,0,0,12,40,25,23,27,73,66,0.5939784029310509,-0.9270898,0.14397395,0.061903656,-0.24335048,0.5404794,-0.6582197,-0.1808183,3.784241826064892,3.826160906465197,4.3558045487987895
700.0,634.0960359228575,1.0,1.0,1.0,1,0,0,0,0,0,0,0,5,82,11,2,32,68,71,2.318533854049329,-0.08156741,0.034187794,-0.92583895,0.09986888,-0.47879255,0.07499483,0.01878786,3.722080283606725,3.2954052148391915,3.4332293397872573
350.0,524.2786494958908,1.0,1.0,1.0,1,0,0,0,0,0,0,0,20,51,16,12,36,64,57,0.1523822505339078,1.6031082,0.2398473,-0.24658743,0.3422029,0.18359026,-0.004983574,0.1710667,3.674656677699408,3.289207538176924,3.43495365673933
1200.0,685.0360898472708,3.0,2.0,1.0,1,0,0,0,0,0,0,0,6,78,14,2,23,77,65,1.3041359029335486,0.8179655,-0.391626,0.32808688,-0.055461258,0.6749227,-0.15379277,-0.70528626,3.925201696685704,3.817143236774473,3.865437197394696
650.0,634.0960359228575,2.0,1.0,1.0,1,0,0,0,0,0,0,0,4,85,9,1,29,71,75,0.1542834375113939,-0.20724279,0.46298677,0.2543737,0.3381421,-0.74438155,1.0730411,-0.353686,3.8425397697599832,4.491071837276973,3.849150658031762
360.0,535.7727272727273,1.0,1.0,1.0,1,0,0,0,0,0,0,0,6,69,13,12,14,86,85,0.9668771520996916,1.021302,-0.44637573,0.11902551,0.2698431,0.3122935,-0.20044878,0.4291293,3.538984285625612,3.293501641865408,3.432678964862032
360.0,535.7727272727273,1.0,1.0,1.0,1,0,0,0,0,0,0,0,6,69,13,12,14,86,85,0.797849794782002,1.1338522,-0.6575414,0.20536721,0.11075835,0.38245186,-0.3857381,0.01606372,3.540940203276509,3.2848283128548004,3.4325443074452693
420.0,467.84615384615387,2.0,2.0,1.0,1,0,0,0,0,0,0,0,20,37,22,21,38,62,45,0.2867469691398738,0.6502502,-0.7541045,0.03030862,0.32647693,-0.7189692,-0.19961926,0.30513334,3.5615405794343125,3.290116763846996,3.4344032818141046
360.0,535.7727272727273,1.0,1.0,1.0,1,0,0,0,0,0,0,0,6,69,13,12,14,86,85,0.9668771520996916,0.9695116,-0.49604118,0.0247287,0.26117915,0.43090865,0.18940158,0.047879815,3.5387248437524974,3.2723958404181426,3.433852906888879
850.0,705.1831576921938,2.0,2.0,1.0,1,0,0,0,0,0,0,0,11,60,22,6,29,71,53,2.625621890357697,-0.25073916,0.5948216,0.6785462,0.02450712,-0.57839227,0.13318108,-0.28939468,3.712193102089552,4.929514842252851,4.131263610816778
390.0,561.2150074587574,2.0,1.0,1.0,1,0,0,0,0,0,0,0,21,27,22,30,63,37,49,1.6737857544378087,0.2824055,1.2570775,-0.8197093,0.83691865,-0.47326678,-0.35099605,-0.8645872,3.548813914084195,2.9266121980321573,3.837001372984792
360.0,541.4560458072834,1.0,1.0,1.0,1,0,0,0,0,0,0,0,1,91,7,1,8,92,73,0.498735075758823,0.32761133,-0.51097417,0.47415513,-0.18741955,0.3943775,0.5870831,0.24184334,3.6332220828564536,3.291142673275256,3.433302531963653
980.0,578.2276685183207,2.0,2.0,1.0,1,0,0,0,0,0,0,0,7,67,19,6,23,77,55,2.3201374712920693,0.5814425,-0.74526346,0.8333751,1.1188221,-0.4114145,0.7586407,-1.3941243,3.777039274687608,3.8193687884579934,4.076810379495058
850.0,578.2276685183207,2.0,2.0,1.0,1,0,0,0,0,0,0,0,6,69,19,6,26,74,53,0.3033592485647142,-0.07313794,-0.33970153,0.0086120665,-0.6932101,0.94582045,0.27815172,-0.47302365,3.7171537106541934,3.8287099378544247,3.745840063415845
597.0,634.0960359228575,2.0,1.0,1.0,1,0,0,0,0,0,0,0,6,79,12,3,15,85,83,1.2140674539611256,0.44076097,-0.08377409,0.23681903,-1.0084249,-0.39179587,0.21907286,0.099505365,3.7943198199891226,3.2872352839664694,3.434917060651132
360.0,637.1428571428571,1.0,1.0,1.0,1,0,0,0,0,0,0,0,15,48,24,13,37,63,59,0.4988204396669323,1.2933061,0.42476016,0.14724478,0.04391609,0.68909824,0.17067254,-0.50594616,3.630115955424936,3.8189660746437792,3.6929123976127847
965.0,653.284006961507,3.0,1.0,1.0,1,0,0,0,0,0,0,0,16,52,24,8,30,70,59,0.968472053791222,1.1629221,-0.3281002,-0.45888606,-0.32165298,0.5595467,-0.0989756,-0.44053364,3.753227118749312,3.7878493909729167,3.710401866789484
650.0,679.7160900754651,1.0,1.0,1.0,1,0,0,0,0,0,0,0,8,57,25,10,31,69,46,1.0416191896397982,-0.09510511,0.48566562,-0.13372624,-0.76479536,-0.8618077,-0.08920637,-0.73937637,3.748371562115449,3.278747319950722,3.433779714712483
620.0,634.0960359228575,1.0,1.0,1.0,1,0,0,0,0,0,0,0,3,87,8,3,28,72,74,2.523292453542308,0.11413884,-0.27646983,-0.3892419,-0.016886398,-0.13813706,0.31698626,0.29811478,3.829884792293932,3.280043260000491,3.4344032818141046
950.0,711.6671848421848,3.0,2.0,1.0,1,0,0,0,0,0,0,0,26,40,28,7,59,41,46,0.8677957072927813,-0.21435863,-0.34296465,-0.88770986,0.4538045,-0.47421366,1.5249968,0.49682033,3.52555631784743,3.291142673275256,3.4326423687738337
550.0,541.4560458072834,1.0,1.0,1.0,1,0,0,0,0,0,0,0,2,90,6,2,24,76,80,2.0736247358446667,-0.64900243,0.39299142,-0.43375793,0.22077857,-0.01981756,0.09654009,0.21126083,3.78169323641076,3.270605160425683,3.433265935875456
360.0,541.4560458072834,1.0,1.0,1.0,1,0,0,0,0,0,0,0,2,93,4,1,8,92,85,1.1471711273615353,1.4091122,-0.24864066,-0.21733937,-0.00056135654,-0.006406069,0.3471155,-0.67604434,3.7364791708141953,3.829269522291085,3.341160940345465
330.0,627.7681073239584,1.0,1.0,1.0,1,0,0,0,0,0,0,0,8,63,21,9,25,75,58,0.838364466217794,1.0586829,-0.118521094,-0.49128595,0.0014895946,-0.3694706,-0.0637337,0.2219064,3.835431744353359,3.272228481382917,3.433265935875456
400.0,541.4560458072834,1.0,1.0,1.0,1,0,0,0,0,0,0,0,3,91,5,1,13,87,85,0.7508998941198868,1.6445365,0.13596189,0.16045025,0.27389383,0.27001765,0.6511761,-0.6255217,3.744701000538505,3.2776527292857898,3.4326423687738337
580.0,634.0960359228575,1.0,1.0,1.0,1,0,0,0,0,0,0,0,5,82,11,2,32,68,71,0.5028749250843134,-0.7191983,1.2645663,-0.198057,-0.6323449,-0.7249329,0.7266419,-0.49269894,3.83685387513001,3.2877577952568435,3.433816310800681
550.0,543.1578947368421,3.0,1.0,1.0,1,0,0,0,0,0,0,0,16,40,22,21,63,37,50,0.7439809318355769,-0.7701477,0.48947287,0.12150137,0.007610649,0.23517904,-0.5844971,0.3779096,3.524246860039472,3.1036271567001403,3.696854669293359
315.0,587.2958768427519,1.0,1.0,1.0,1,0,0,0,0,0,0,0,8,73,16,3,26,74,55,1.0253814645211403,0.80091894,-0.5333762,-0.5224354,-0.11847793,0.20648608,0.061720014,0.5450313,3.759818395970097,3.843815108233269,2.8852454187111687
570.0,685.0360898472708,1.0,1.0,1.0,1,0,0,0,0,0,0,0,8,71,17,4,31,69,59,1.7076806329557894,-0.0677256,-0.38221037,0.49625748,0.38378978,-0.052449375,-0.30355552,-0.05600612,3.918569699746432,3.812552132700525,3.9479992483544017
695.0,679.7160900754651,2.0,1.0,1.0,1,0,0,0,0,0,0,0,8,57,25,10,31,69,46,1.3442702903145891,0.017427802,0.36490023,0.294467,0.93189245,-0.45216125,0.49880737,-0.1984606,3.777227645972828,3.829507776658531,3.72512153535078
700.0,634.0960359228575,2.0,1.0,1.0,1,0,0,0,0,0,0,0,4,88,5,2,30,70,86,1.953076426888323,-0.49337506,0.008687973,-0.027359456,0.67870003,-0.63181263,-0.15029803,0.1126886,3.758607214855972,4.434704946772111,3.43164536414858
450.0,582.3021480880705,1.0,1.0,1.0,1,0,0,0,0,0,0,0,11,51,33,4,33,67,49,0.961518834562532,-0.816097,-0.6579946,-0.34394184,-0.34517497,-0.09023726,0.5770541,0.048677474,3.60805199438168,3.8187463898921847,3.272585806670144
760.0,541.4560458072834,2.0,2.0,1.0,1,0,0,0,0,0,0,0,2,93,5,1,23,77,80,2.303379608985697,0.41643786,-0.5538527,0.24221915,-0.07305595,-0.122501284,0.00583297,-0.7917466,3.755331658152604,3.293501641865408,3.433156147610861
780.0,634.0960359228575,2.0,2.0,1.0,1,0,0,0,0,0,0,0,5,85,10,1,28,72,73,1.4679537381868633,0.36347914,0.36927676,-0.46173748,0.27132642,-0.026107877,-0.45825586,0.028907746,3.75200020818902,3.289594252556621,3.4332293397872573
620.0,685.0360898472708,1.0,1.0,1.0,1,0,0,0,0,0,0,0,7,66,22,5,25,75,55,1.3845957850588353,-0.10249305,-0.39807463,0.18830162,0.26876825,-0.5900979,0.31309965,-0.13565746,3.753873198670204,3.838566976925692,3.733330406878689
370.0,634.0960359228575,1.0,1.0,1.0,1,0,0,0,0,0,0,0,6,79,12,3,15,85,83,0.449409005173717,1.5247114,0.8423422,-0.2308704,-0.2926074,-0.7492521,0.1469011,-0.96083665,3.7919592139187968,3.2757491563120067,3.433816310800681
330.0,627.7681073239584,1.0,1.0,1.0,1,0,0,0,0,0,0,0,8,63,21,9,25,75,58,0.1523822505339078,0.93391883,-0.31336188,-0.37000278,-0.008903921,-0.052751213,0.20487274,0.35578567,3.8420447964332505,3.2742994133919257,3.4344032818141046
650.0,541.4560458072834,2.0,2.0,1.0,1,0,0,0,0,0,0,0,2,93,5,1,23,77,80,2.817323785600224,1.3084843,0.35460913,-0.2643678,-0.09211497,-1.3031904,-0.23012248,-0.4347041,3.753900759964208,3.2848283128548004,3.4343666857259065
1150.0,634.0960359228575,3.0,3.0,1.0,1,0,0,0,0,0,0,0,3,87,8,3,28,72,74,1.372834698634952,0.09873152,0.091628075,-0.30072847,1.1879212,-0.9286326,-0.5054587,0.28309536,3.83231493959467,3.2725087333994662,3.433816310800681
430.0,481.8421052631579,2.0,1.0,1.0,1,0,0,0,0,0,0,0,27,23,23,28,78,22,39,0.7262352704032954,-0.6844523,0.15342402,-0.531857,-0.52818066,-0.0032995045,-0.83221006,-0.0124684125,3.543031069899512,2.714648286594604,3.140538426386072
830.0,685.0360898472708,2.0,2.0,1.0,1,0,0,0,0,0,0,0,10,55,24,11,47,53,60,0.7020020105718944,-0.5172809,0.8427283,-0.5230427,-0.54479754,-0.353001,0.2363022,-0.20906809,3.904476221727865,3.266083064406661,3.4343666857259065
315.0,587.2958768427519,1.0,1.0,1.0,1,0,0,0,0,0,0,0,8,73,16,3,26,74,55,0.1523822505339078,0.7922442,-0.55721474,-0.36941758,-0.03331454,0.21822491,-0.23439494,0.46457857,3.734604142783105,3.811213757194574,2.9229607838647684
725.0,634.0960359228575,2.0,1.0,1.0,1,0,0,0,0,0,0,0,6,77,14,3,29,71,72,1.7687462970554475,-0.4252153,0.14237583,0.5576118,0.28209126,-1.080768,0.5667714,-0.3239268,3.808843911821712,3.24686287101604,3.433852906888879
475.0,475.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,16,14,20,51,61,39,43,1.0694287587328477,0.15806305,0.9911617,0.22136621,0.24891035,-0.5955283,-0.25747272,-0.1468364,2.0972275488919485,2.102653069264476,1.9198769360247112
300.0,493.6363636363636,1.0,1.0,1.0,1,0,0,0,0,0,0,0,31,37,24,8,52,48,43,1.1296200279655442,1.2505312,-0.22980618,0.9936482,0.8324701,0.0901559,0.54215825,0.34200376,3.3496952960518342,3.283495253692908,3.432752157038428
400.0,541.4560458072834,1.0,1.0,1.0,1,0,0,0,0,0,0,0,3,78,12,6,20,80,76,0.1523822505339078,1.0572457,-0.22963047,0.12726364,0.55462694,0.08872932,0.22279325,0.15530977,3.6988975451990136,3.288045831837988,3.43495365673933
415.0,711.6671848421848,1.0,1.0,1.0,1,0,0,0,0,0,0,0,20,39,26,14,56,44,46,0.1523822505339078,-0.8560761,0.20665753,-0.25692967,-0.19444737,-0.18372092,0.637527,0.039155155,3.5667120466270563,3.8340919018696336,3.9856805718647537
315.0,587.2958768427519,2.0,1.0,1.0,1,0,0,0,0,0,0,0,8,73,16,3,26,74,55,1.0253814645211403,0.67881584,-0.44119108,-0.5912012,-0.07958613,0.24012795,-0.21934697,0.29471463,3.794873632021444,3.8060342606919706,2.8526662592355514
710.0,685.0360898472708,2.0,1.0,1.0,1,0,0,0,0,0,0,0,6,69,20,4,30,70,57,1.742691459178796,-0.68229866,-0.009280562,1.191697,-0.30718997,0.15194526,0.28878292,-0.22274788,3.974047773851789,3.2867318858285834,3.4326174996216654
315.0,627.7681073239584,1.0,1.0,1.0,1,0,0,0,0,0,0,0,8,64,19,8,27,73,59,0.8729663866282908,1.0174625,-0.5624615,-0.4805356,-0.1993521,-0.030959457,-0.031349123,0.22496706,3.740393286597187,3.842341342118021,3.177705668269585
600.0,685.0360898472708,1.0,1.0,1.0,1,0,0,0,0,0,0,0,10,55,24,11,47,53,60,0.8580326725705052,0.28093636,-0.31173027,-0.44728276,-0.3832832,0.22743252,-0.04079771,-0.07978831,3.903513792144404,3.239192536572789,3.433816310800681
320.0,541.4560458072834,1.0,1.0,1.0,1,0,0,0,0,0,0,0,7,78,12,2,6,94,89,0.1523822505339078,1.1877124,-0.014867187,-0.6932349,-0.048549592,0.15544483,-0.18124673,-0.20403166,3.768488577166296,3.290116763846996,3.433816310800681
360.0,504.1003368140868,1.0,1.0,1.0,1,0,0,0,0,0,0,0,8,73,8,11,13,87,82,0.7855674088068063,1.2133148,-0.4740051,0.13960193,-0.49281365,0.62560904,-0.48510334,-0.19627309,3.517209611508222,3.30202672499328,3.433265935875456
360.0,504.1003368140868,1.0,1.0,1.0,1,0,0,0,0,0,0,0,8,73,8,11,13,87,82,0.1523822505339078,0.90629435,-0.33344007,-0.49278954,0.0057806224,0.1534414,-0.39029476,-0.15660903,3.507241477228532,3.2838504059480567,3.4332293397872573
360.0,504.1003368140868,1.0,1.0,1.0,1,0,0,0,0,0,0,0,8,73,8,11,13,87,82,0.9867822109977288,0.878325,-0.257946,-0.5143218,-0.10182565,0.043792725,-0.14977875,-0.009830043,3.504728715221637,3.2742994133919257,3.433852906888879
575.0,492.5,3.0,2.0,2.0,1,0,0,0,0,0,0,0,30,30,25,14,78,22,31,0.1870169983033464,0.02596414,0.16449392,-0.10982898,-0.38392314,-0.17992675,-0.5228082,-0.78314304,3.156903597352621,0.6532272835656046,0.508770708993508
360.0,627.7681073239584,1.0,1.0,1.0,1,0,0,0,0,0,0,0,8,63,21,9,25,75,58,0.1523822505339078,1.0956137,-0.51686,-0.1651958,-0.040881902,-0.08212811,0.05109352,0.045759946,3.873065040798775,3.289138856940252,3.4344032818141046
